CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
18.34045098534338,38.08908566310215,25.33648195605211,0,0.8093357457337658,3.6209777353152806,98.11778367622945,2.6413359108570376,12,242,15.739471344790674,492.4726235175369,27.416288709653887,9.178205710846644
30.42422429595377,96.99143978146031,9.573014197297669,1,0.7911468678080494,4.549717885337937,19.010764978372762,4.206246411433941,1,444,20.862882164557178,286.50131261113415,29.431345867633972,41.04596068065001
52.475643163223786,84.21189231357087,24.86746422452032,1,0.35332163244855197,3.0165173974812625,79.25951162883833,4.47039928511461,23,486,13.51371171263275,416.77424918550565,19.85432185723274,21.444219469735508
43.194501864211574,83.83287047111378,1.1102290414647786,0,0.7147264175561633,3.022992097947676,90.78987937796194,0.8245641326875317,22,554,13.518861723366303,260.9228165529488,24.506708685125048,9.449282998558756
29.122914019804192,46.86931597949703,17.88809635446159,0,0.4201352006536333,3.6572064273055735,94.37015928202209,4.434890393121278,8,675,15.285581498857985,269.9814076249721,22.486366926632556,14.089867519824622
61.18528947223795,41.48195023376652,6.900265118631092,0,0.8899470149771884,3.110164087502463,96.01356044054472,5.570862236870699,5,282,12.544660473668376,253.1532589136734,20.986027728465714,13.376351512417116
13.949386065204184,27.340707193070624,3.6170065733183643,1,0.7097775366501395,3.3240772623920742,52.14596387214719,8.672853026865656,15,309,13.8245804065249,387.6302482043247,9.207932189436978,25.960348730173006
29.214464853521815,5.6375496650927115,2.3085960488762747,0,0.8441822233666827,4.016581948016254,97.73079079915037,7.880753816659295,1,389,21.65209638545735,319.0071536239978,1.7128301372383115,11.718504533893775
36.63618432936917,86.47223762550531,20.888663276344193,1,0.3333383204819074,5.4077570387394385,75.73102071344388,8.505187862749851,1,450,16.28183939867173,477.51124454734764,10.291551975589519,6.178324370078808
45.606998421703594,81.29010091300776,10.196248913041984,1,0.36783361283664257,4.716145930107903,16.16714362369619,0.10036418252228518,10,490,18.320192084224363,200.3561266136419,20.0080795561172,6.184542530688036
78.51759613930136,99.97176732861305,21.743003145862843,1,0.8730587104501457,4.53800317786925,47.690010646797,2.6120087949664326,22,400,19.26111259344637,140.22509283337774,3.0758759468340413,29.16380985695483
19.967378215835975,99.66368370739053,1.960690223968271,1,0.3576674687989387,3.880466469624365,71.8331175372004,7.940211460798277,10,525,15.669614070072004,257.3045940396861,0.35753948934726276,36.73796444246893
51.42344384136116,55.543170560262745,9.45871013491831,1,0.3570053822122069,5.795261158298449,24.734031581908333,5.807872418156966,21,710,13.47227074410517,346.6850830587104,4.190771178088159,16.07665044191704
59.24145688620425,76.89874151805105,16.184738771260115,1,0.30968678018790996,4.191045123711575,64.06151835488873,0.06376170802015135,15,608,14.065810162217808,444.319574766198,21.47207779232386,1.7325354907008539
4.645041271999773,94.47657298824281,23.721694945168906,1,1.0652011186395842,3.2612783003873145,66.66004790466192,9.653935709181868,17,707,15.132664765806103,238.47875467213106,29.18381104969332,6.361244346850537
60.75448519014384,84.96473906774115,9.562575087962097,0,0.8900066875672055,4.851199548353404,16.26997438085659,9.273714879484048,22,271,18.360684203522258,361.51470044978464,29.491940988444615,45.734728016852856
17.052412368729154,24.734810174319765,18.776741293110273,0,0.5826011268016513,3.341515180429804,56.50853124527563,6.581029955922752,6,446,15.982805490890545,240.07947240928763,14.819374474205638,24.67718297947265
6.505159298527952,45.05441353100935,26.579332447085616,1,0.5372284650301242,4.035669428405076,77.16269109786077,0.7975599093152654,3,786,12.06814697900128,346.88783319778327,26.080569029770423,22.678640480758737
94.88855372533332,12.915941515149498,18.475895645469137,1,0.5797625837966797,4.522235816153427,49.88956645359419,9.198180594391015,13,765,17.234071850674717,453.92317881226035,22.10479367254512,1.9024589155045457
96.56320330745594,95.40510272587224,6.988784242609013,0,0.9197228249449456,5.622667574055527,1.2103116776107425,7.004563052776367,16,543,21.215133919074177,192.5430569037636,15.031207109538103,36.43185111584496
80.83973481164611,60.617463445088006,0.7320234466961406,1,0.8290964888563315,4.480639741020356,0.9038469079292177,9.38351972589551,8,253,20.12077611008679,261.6966568428156,17.182815988652603,26.403404046603946
30.46137691733707,22.864280550346272,26.102966217027898,0,0.4481564542939743,5.106776298094992,35.702934397001215,9.020963908750085,15,727,20.252113712596312,497.30607857189864,4.116814398506133,10.104046804326039
9.767211400638388,67.17006844058567,0.6380823255116141,0,0.4392874682672675,5.978450516997211,92.6194068431782,9.636024863494045,17,731,19.95058017606131,447.4228112997843,28.12984381849776,5.503688009052859
68.42330265121569,61.81282404578958,26.24105018052598,0,0.37871651977071785,3.394467359693945,22.867677960360876,6.216096796855497,17,757,15.237308256104237,325.8559431584808,10.557893121953303,19.169393181599926
44.01524937396013,35.81627180328405,15.86811402081636,1,0.8282421757610705,3.8241945765585585,63.43636888716871,1.68389421832218,22,392,19.651938337543918,306.65103674171013,13.384477693715086,41.85809820975128
12.203823484477883,11.355759219962902,28.172030955386884,1,0.9114981297773888,4.183728226792939,22.207587069332057,8.053889680556264,13,257,13.43161357811193,213.8401529218724,20.14980692993696,43.264727960051225
49.51769101112702,67.15731955927996,23.96349707320996,0,0.5120371426600032,4.265484535616494,32.16699896595486,7.445685420623647,17,636,18.577161472759535,306.8837710774118,10.017074145796618,30.142319019781823
3.4388521115218396,52.03077009037933,29.938023316000123,0,0.3167559688247302,4.233063225796638,84.8042089601484,8.907038246389046,6,310,18.415685666849946,439.27259931197887,7.627774829667916,36.37682136150713
90.9320402078782,77.23183917356393,10.521354463551305,0,0.3657373339811419,5.7228330076696645,72.88614422699469,2.0385720726088237,17,328,12.255697990897346,374.06980531111225,18.931481798106617,5.757789370143518
25.87799816000169,52.01635011119934,23.015648667933807,0,1.0742880278760245,5.142097933400569,9.539927731321063,2.3397023988034706,16,525,19.879701335909317,216.01761127119462,0.7495224684554835,29.40630327339274
66.2522284353982,85.21815003185401,12.057927408277266,0,0.5363558219819362,4.823715642272111,42.87020209864336,10.684914206631941,14,207,21.032481050951304,180.58556842141317,21.621753360800366,33.34828517435909
31.171107608941096,55.190683877448556,14.396268609117266,1,0.915378518270507,3.928118153588346,2.916976364526447,8.999733581424849,13,228,14.674152784721077,206.08341479873164,15.420701096295293,10.03564214568961
52.00680211778108,56.093797153538624,18.825163896551103,0,0.799730855083411,5.471371152663885,48.0890146603009,10.898741864403874,6,311,20.12390724186151,167.9036805571306,18.172611915628032,44.00773664551295
54.67102793432797,87.66536026583451,26.21031342559016,1,0.6055517117223168,5.865181534454967,66.24340117010681,9.104583853967048,3,330,12.824059718619482,138.25627840948638,18.956404777406554,9.749836876050988
18.485445552552704,40.3482866212397,29.522504075978855,0,0.4645498097564441,5.463594847650679,11.850262359815156,7.165863671883622,14,387,17.99967858261066,267.654469776822,15.811504694776911,15.67386799232252
96.95846277645586,13.401522845064074,23.048202415935545,1,0.39710913452752516,3.004695315574419,28.888493890916568,7.8495928443344845,14,674,16.856468653342773,145.31984175930708,17.47601332322208,31.02784235117293
77.51328233611146,2.8782676313338973,12.533003465020013,1,0.7920103744310933,4.909204110550221,39.783662550215695,10.669535087280119,15,563,17.45923533309,168.76502309084174,20.513646026696236,31.917503256536538
93.9498941564189,75.5137255673619,12.640710068312105,1,0.9197070245102303,3.1534061443263024,91.95310246560497,6.945681054143286,8,403,21.26205201884345,318.92987373579444,22.593565415390223,34.96923704936836
89.48273504276489,62.03095513534647,22.127469047666743,1,0.8151234028329046,3.7728216610011653,99.32550154229641,7.588695891940649,15,411,20.713152472468536,165.83970947982988,21.823571738583613,5.600585653410284
59.78999788110851,70.40797680992236,7.1633143730490705,1,0.7242417065993267,3.1785741010433153,4.491129899561585,1.877720592043207,22,475,19.85083657239757,125.55190697236114,26.08849373196785,42.47322149642777
92.18742350231169,21.296416150891073,3.3142233939418397,1,0.333560978745309,4.811386358848163,76.1007923495392,5.687054641393233,13,272,14.73698457678371,226.95554001115408,5.683302995022083,26.642356614162992
8.84925020519195,13.637147558676975,10.638664729223295,0,1.074791022075507,5.059769740477821,37.17240664023432,8.596765343497188,17,442,21.11818628686092,188.12763944878702,12.034439084753926,23.566089705253418
19.59828624191452,1.4544665667881929,8.617169749622452,1,0.9389713533236597,3.3434629141977155,39.245818622948,3.251312379796385,21,301,12.975076924638753,306.1220751977507,28.433881980433714,49.05488122567548
4.522728891053807,35.058755880659696,8.889243613679703,0,0.5342576293607718,4.151516649134939,75.42649733470228,2.427050166294419,24,370,20.533292165587877,140.94683383328373,11.897717231589892,37.018914847050986
32.53303307632643,58.991768685463306,7.008232531497298,1,1.0839762634870806,4.368709526866626,91.84264321454087,3.7659216986929867,3,387,15.281600723536078,400.7083150731913,3.7461023071776802,5.900301330968744
38.8677289689482,39.22440450997323,1.2627956890908565,1,0.7815052717090577,4.107159065282749,95.09285945025483,2.8980075359140014,6,640,12.537723116619834,462.49340777405547,15.763353790865386,37.82695836131204
27.134903177389592,43.747492202372904,0.5362180420024143,0,0.7659381265657972,3.363075001455579,57.712258603832076,2.57895164443675,5,285,18.693569842407484,397.3740695824778,3.284729176633865,4.762446698643474
82.87375091519293,90.41586944937484,29.631671692080946,1,0.8984585435436256,4.256843370562426,35.71211593005028,5.098210114417043,22,675,14.312799283159555,313.1308149605577,6.085597161835956,1.3735281256492426
35.67533266935893,34.82554670233004,12.83319401207587,0,0.9494158304721101,5.253534143425254,78.75490858587793,10.89406216660241,17,251,14.435711258646318,444.26712871555407,29.9495626971287,20.181294763494854
28.093450968738075,51.39894891598108,11.52979941479045,0,0.8251828858652022,3.2130229935997665,25.100138326230027,6.084715760864619,23,310,15.060471662287714,377.967351912603,16.24087915188396,49.678908640960934
54.26960831582485,78.3653012741143,20.389418480792095,0,0.40247659709296,3.2405400422457102,56.40740288335178,2.2550445697838764,2,242,12.636847675025168,104.22044898007594,8.52175167121287,8.744196809743132
14.092422497476264,39.65427823212701,6.5476166359519254,0,0.5706140047955988,4.064313875507953,35.85784615248732,0.9236600325704889,15,410,13.77127144198254,257.63606110980123,29.843248637217183,33.6322171763395
80.21969807540397,62.20867002278735,28.49883551850676,1,1.0424669122608399,5.825177134856775,65.66310737078761,8.353873741655104,5,399,12.051396275855604,440.38075976272,28.996767556654294,8.669803310305968
7.455064367977082,86.23637087467452,23.59035043246656,1,0.47969248947508153,5.005717940168742,24.03989128935069,4.593585173236654,20,225,16.45409521105787,238.3435431901077,13.222171232527906,36.2393487479193
98.68869366005173,94.9520623657642,2.6823300693677856,0,0.5977336190700107,5.036009870017694,19.159294573482576,9.861971359024311,6,498,12.842553774179713,114.0860694102094,7.8120932636372515,25.267683411891305
77.22447692966574,14.707348092903793,12.52742327354785,1,0.6456615063553568,4.0857599725135945,91.8239086675437,7.914129223689242,6,276,18.82652605044199,398.4718554209089,25.1519891427657,33.998585504468814
19.87156815341724,92.65876251614944,26.37354922686494,1,0.6515239917555617,4.780982373625616,10.18036829495369,9.554897406496423,18,336,14.356228511916484,420.8153081131474,21.46862150915357,10.14365879571173
0.5522117123602399,49.21162930795382,28.34196066874231,0,0.7903516659956205,3.03039355208323,50.595790773493164,3.263352473021385,18,219,21.43574144035177,164.23747801732344,20.60824305010531,37.2814166260251
81.54614284548342,25.824438829895836,14.022045337496092,1,1.0544606701957662,4.908288139228627,22.085278296300892,8.308307069532697,4,639,20.712516273986527,314.9361987372725,26.793412239674176,49.780952981135336
70.68573438476172,45.913575623826134,18.40234167632123,0,0.49255416946600394,5.73986084272871,3.892996332566745,3.1687438163246253,17,410,14.894408949682083,176.7821755982903,20.682514016139738,33.282525031297986
72.90071680409874,98.0032575285477,5.0110183827622565,0,0.39720110104073447,4.8377204050344575,3.601881829142639,11.268821753403499,14,750,19.832154546566787,387.6937676176587,8.513938291246475,24.673999903643885
77.12703466859458,49.26180939928696,29.735058784109295,1,0.45797639188794986,5.621095780399035,17.522177210582733,7.636491378400493,14,634,20.03244904664806,208.62018207099425,20.815894856271967,46.15869943096324
7.4044651734090365,32.875161028750824,6.950151041503302,1,1.0095399201674156,5.171919166398281,86.67703545060003,3.894141602104105,13,406,21.865631141144107,226.48604902533202,9.174405338509919,0.792592111593815
35.84657285442726,63.34008543167258,28.28195322405377,1,0.8166486501241648,3.361675249211071,28.247874397702667,3.2341423475072717,7,638,17.978399868456847,437.98834145604053,22.77716938970985,36.496175964291055
11.586905952512971,24.014561877819308,19.489399469771055,0,0.5287254313913281,5.707359921857526,95.04591705752958,2.291119020859722,12,241,12.819657346436621,290.52894088276173,18.59243563474698,44.43732584069065
86.31034258755935,7.586332810866391,18.232103846365774,0,0.9527575511748938,3.1993315330673244,58.16222929891936,8.335691506724734,23,610,18.46837228926381,367.9017804872991,2.3223465595425177,3.0837291810478726
62.329812682755794,12.887972191064922,15.380655330495257,1,0.9890959970907489,4.601902417643291,43.66141897687661,2.6245873559751276,15,722,18.249797483760354,260.949220288987,15.385060873054261,22.503208520787908
33.08980248526492,12.804583895777244,6.920094351532761,1,0.9772114709522224,3.426411371380373,58.00888346694546,7.143639191129869,19,626,18.383505774204316,219.20274287750215,10.299029075872228,10.235972697499946
6.355835028602364,15.190269351229436,5.295840960165248,1,1.0351412269116436,3.035119832192712,51.669838522626776,3.175620323104288,11,474,15.071456481042116,350.19122416986454,9.857118981968828,28.325908279391506
31.09823217156622,13.882717264941014,6.61458627210526,1,0.5017928161386893,4.2661027803829175,75.87762537573252,7.943627337526423,15,647,20.59679585080333,161.9430296315285,18.067689071317716,32.47714793018302
32.518332202674706,64.08747448032146,5.593147864327635,0,0.9040335429970228,3.8851221229624686,28.249606597285226,9.77927674248647,12,568,21.594721829554118,249.1999342267452,9.669744734082746,15.131159146437751
72.96061783380641,18.188008439914483,23.3875342070026,1,0.668431597819312,4.4580014813928095,35.30503916003024,9.336302917735837,3,419,14.177125129781516,183.6148149543689,23.30681244614618,22.999083483905043
63.75574713552131,34.56672833238632,10.503757775001903,0,0.9735988423120492,4.731599660203653,89.40943025332507,9.130215971169381,17,776,12.881521581366444,378.3179867762982,2.123743080335233,13.966974263827975
88.72127425763266,89.67884099060119,1.735280296901891,0,0.8827925417292906,3.131217216926842,94.64565131504055,2.252668868307025,3,431,13.94535033168484,477.68353533844305,19.81164757187476,18.469558222755687
47.22149251619493,47.39616402628724,29.07307890422434,1,0.9211579571997797,3.369009885371237,89.25582274864745,1.0606193638142245,19,527,20.205521392557188,498.20438720634655,24.275844109702238,7.976997834421179
11.959424593830171,66.75577385210272,26.51357654890277,1,0.8249294701448573,4.675927189351276,41.94479939573136,8.387385941848628,20,642,18.766446348198475,280.11072417663627,20.1849506976129,44.27797217928157
71.3244787222995,17.231987120162984,27.83256849585639,1,0.4419430155757655,4.0295020595179745,78.03655030068816,4.420166565532216,4,251,18.360473423391266,201.01215585457777,14.916875850599872,0.5005205279568214
76.07850486168974,19.228901880867078,29.847234679393058,0,0.7360215351175508,5.187520462648344,47.63357333010988,5.188154716840168,3,575,16.017931351094244,277.13174815372963,28.509210412085437,44.120459322189426
56.127719756949624,4.086861626647886,5.216857476584619,1,1.0877357916196067,4.956874945775819,49.75398521461022,0.3737891135206928,16,462,17.77827971511436,438.9077639850895,8.998154693941908,28.583943917486927
77.0967179954561,16.893506307216455,11.887260567079762,1,1.0499104531976953,5.536813088969721,20.468010905728395,3.1149173913005903,12,466,15.078741252743674,182.40227142081596,0.5750366257493333,16.582892208850875
49.379559636439076,27.85903390319586,22.74715427112274,0,0.33453898863760934,5.0774784800076755,59.113030325851646,0.40411684649356827,8,558,16.77200079417961,480.8382606611695,12.959681143903225,36.15285627301649
52.27328293819941,17.70104842767468,20.880618541613767,1,0.4318518525835497,4.289793232170444,18.613589775334795,10.550229271214972,24,516,19.93063028370656,236.7463075192604,0.9903580770098175,25.387607593133215
42.75410183585496,8.87025337570556,4.616877190195652,0,0.4053830187636495,5.018899867183297,33.15646990671938,2.9207601986223657,17,523,21.81241597455462,494.321463780122,28.618102575792264,24.955432905380327
2.541912674409519,12.06358711006008,24.474993749718532,1,0.8807839279882363,3.8261435227662557,85.50302016199352,6.688046034876097,7,762,21.32488923589802,435.4435550135849,6.297541372441545,5.5071141459483215
10.789142699330444,46.077876803272574,6.73321715509982,0,0.9542282638855561,3.918940496334638,20.707580921085523,0.46775184793356495,11,620,21.33865942846249,423.4282136589561,23.667810718466384,19.475801297270433
3.142918568673425,20.63337184057925,6.714528444678693,1,0.4708090930485375,5.36695547976238,7.115828517343282,8.002168695667898,18,245,16.022237348471123,227.16186950931342,23.237162495230947,12.053217292836832
63.64104112637804,36.42698610480755,16.109232686802407,1,0.7046821543614632,4.339258549204747,6.90075926128163,3.8763281490491264,1,799,16.68789880506791,103.51088477917179,6.531866990488005,0.7847952798139823
31.435598107632668,50.34172708548569,17.788198045251093,0,0.97256242240896,5.395141021555057,94.07845205031079,10.77503024349199,3,468,19.056353963689816,252.85316353039514,18.63679591440502,18.004981539105664
50.85706911647028,69.03948286293652,17.402586235134336,0,0.8862412358130005,5.467267121004835,50.69204379618346,10.65741826720843,4,580,21.221919280512843,220.72374786507748,1.4423690545935064,4.491106471280237
90.7566473926093,3.9312139841098936,2.744605121932646,1,0.7337897643934786,5.5726870129838515,40.941207181701834,3.9034874203409733,13,317,13.419942593520847,114.95879616351891,14.507237571116024,12.84150188625926
24.929222914887493,79.94103989090426,26.32382587891141,0,0.7722781523670184,5.749905707523622,81.08785810079185,10.811530748285614,6,765,15.042418638271958,302.14610260237185,0.4394138181746021,4.625831059154723
41.038292303562976,62.79003894909078,7.968001277661182,0,0.706688437533024,4.292955661539889,83.5825927910516,11.953892081985346,14,315,13.392468445941095,261.21252451309465,27.634316405425253,5.0470812778199425
75.55511385430486,8.17590319488719,3.885447638484125,0,0.5380387610550564,3.9566004549634166,33.21910331156046,9.904987969487376,5,459,18.120085299594553,353.82258709660994,29.282580725987152,9.950564720759413
22.879816549162246,87.35786241067773,26.662442396069316,0,0.7520175942872129,4.746596239782342,69.36180574737952,10.138456173062748,16,274,15.063009968875376,348.47452887763325,6.668482999157558,49.99246222432001
7.697990982879299,92.08724005318132,28.6695449468926,1,0.8511082416400726,4.113517270312883,77.11228158518865,2.988104833309079,15,679,15.261078525125734,148.29865435867205,6.243181037891183,0.1092071428624386
28.9751452913768,6.107795985486375,25.86382851796352,1,0.9986583326886462,4.8032225004006985,65.46506868659546,6.920428786293076,15,504,12.709159594879793,490.786218450649,22.61160529686389,31.933631806020262
16.122128725400444,27.687764814720374,24.285482241746344,0,0.8090330831833985,5.116757587931474,15.159507480009937,0.8070709676084142,4,206,15.497960618075918,174.7725717765788,7.601381964880034,7.062184901327867
92.96976523425731,80.62012797930613,19.65725941917065,0,0.9088972296345263,5.06521505547641,87.5883083517057,1.1390152418600366,8,565,20.624965074015854,278.1096099058818,26.85229677485535,46.03140683553879
80.8120379564417,74.82596903836584,16.52572111827418,0,0.4280573079636584,4.1236586610603645,53.90945527360087,11.986711344399488,16,722,14.33072811890835,295.247017373494,17.217874083689466,4.6816446666814615
63.34037565104234,18.45210193563773,2.609602797342304,0,0.6692459795358319,3.5005806050962587,28.24724263700037,3.9196709931109313,16,547,18.951874662100657,425.22511888564804,10.523328690309363,47.753159356311826
87.14605901877177,20.93493233367103,12.253596392120961,1,0.30746529586167465,4.291588015386623,42.52281854376939,8.978206944586157,4,637,18.296283449385925,139.6918384378587,24.9808123904826,30.546319374173898
80.36720768991145,37.0472102791382,11.18065551036942,1,0.4973430916172984,3.427782432245726,3.757109039890738,9.679980636321798,13,414,20.63484608369115,271.4577116834127,14.802201012401856,0.0634038457745123
18.657005888603585,48.45229851910213,7.792613512809786,0,0.8811693720904039,5.670291105551425,12.786680122241755,10.29627925208675,13,628,13.322879476510382,351.40086809448155,27.348987411254267,44.7003598958403
89.25589984899777,61.825477153029595,21.70260341065755,0,1.0934479610794907,4.037632382213572,76.55467505158609,11.971539568825879,2,697,21.775899603450434,186.06224864962223,27.84042710188143,26.085590068345915
53.93422419156507,36.891363956977244,14.876272052363124,0,0.37934247966977275,3.4633792416699714,0.0011634755366141114,2.897957823082414,3,739,17.826286460403658,350.9871595064291,4.962604563852279,13.133486766524227
80.74401551640625,46.25347161331479,2.431386477229438,1,0.6211954526890306,3.0763432797172525,41.65658284822922,0.4842099223163965,22,566,21.954741523468144,469.4659350198611,0.06970218395790817,38.363958875781506
89.60912999234932,74.74709381337566,6.6054960584943405,0,0.9400567749593276,4.9374671588594525,52.251018108558846,4.934298215935032,8,512,21.11514725865851,499.00725246907,29.517928204272067,46.3332776943435
31.800347497186387,3.66832028905979,20.497762909787877,1,0.4632285077031191,4.9107069523642295,5.4634420000972295,1.5609680379473634,24,737,14.215172721131058,112.98043071627029,27.18412608382438,24.184541157339694
11.005192452767677,25.243694434402077,2.2839257847090053,0,0.744067959441829,4.021812499743875,97.30781629723329,0.2691106699446615,15,253,12.561620099033131,194.23529129787102,1.6633570711152423,15.777673722155544
22.793516254194166,71.33495858845524,25.53620742146306,1,0.8864570368237399,3.215135666542953,22.612533124967193,4.325121925697833,11,740,14.556390937953616,224.122846316679,24.9910279182321,39.44725619674634
42.71077886262563,89.52068376871993,14.85439581041923,0,0.7927883602081433,4.228886684685696,30.419871963628086,9.404859012902836,9,666,17.2756364899942,259.6504401779864,13.7341479767762,34.08927488942273
81.80147659224932,51.167744211566614,14.417597319799441,1,0.45041978769233293,3.933652485190181,30.39425122550273,6.79416829470085,7,363,13.7159636706519,196.90286303390695,7.768848150749257,44.43762418751362
86.07305832563435,53.211348526531566,17.772233539785528,0,0.5843076549485915,5.031361919205028,23.04166621173499,3.7533358705242486,13,533,13.674597445179884,181.395197822125,26.362395710307894,34.62570063805965
0.6952130531190703,10.717201133977605,24.740428977754476,0,0.9270334275883179,4.817337748358071,0.1473822086311416,7.852104065912636,2,746,16.62593547105153,481.821536967,5.900016971709218,12.176416944976815
51.07473025775657,44.741236682345466,10.434276237065792,0,0.7433812113056133,4.09378118459262,72.93447940879963,2.7842181637057286,8,547,12.332679711693585,467.4086411082071,28.418999982602006,46.58296248795095
41.7411003148779,53.261726645502314,20.340484576771907,1,0.30418369083433017,3.65367766276497,96.68454997992853,0.1725773528650203,7,472,13.218880825322705,118.79700040124699,6.168644630980232,5.241787360299566
22.210781047073024,24.247050363472965,16.97195891987373,0,0.9087926080224751,5.964107898466775,22.429348328504506,9.172240637237127,24,613,16.158613394079474,235.52520864193926,18.410495631862307,13.397137505342393
11.98653673336828,26.924323094938096,8.01084810508264,1,0.32824908395219127,4.362004863588345,66.30471918034225,7.484917018368109,12,699,12.631299092079665,262.0594214713626,6.692590035869246,26.00973038619428
33.7615171403628,37.728416310462265,26.35889959065474,1,0.8965870261849858,5.064822707340712,74.18963269587151,9.14763149401152,19,292,15.967550564555292,195.60581386637733,16.370059949059044,28.28710130354507
94.29097039125192,2.007119777772637,23.922780648207844,0,0.4619844481321899,3.421658902735082,84.84253790905247,0.46725620025198733,7,278,16.74006265948445,351.54915879527016,20.519253897454238,0.7655293313452716
32.320293202075526,32.20791655831783,19.753555039752765,0,1.0664587840955042,4.456769098978193,42.262919701360914,10.045435533967826,10,416,16.512666140731145,356.1522986576964,5.706837924604127,39.028636291047
51.87906217433661,21.144800699654464,25.51745187282726,0,0.5943526010416675,3.0826101596083966,30.293090564042924,7.43431440043564,16,557,20.691748574030875,440.20169133143884,15.626573481020376,18.080365921269475
70.30189588951778,32.74973521779147,26.01882602879407,1,0.5615452930704633,4.51636535373135,32.52951340230311,6.760744208551682,3,706,17.300624550517323,396.3477073540871,14.07179233170357,20.320927050106892
36.3629602379294,11.976213181925122,21.250889301451043,0,0.41911044026595573,5.892052221353107,71.26213330985128,7.495368577374379,10,758,16.679804624780434,317.0293307863823,2.1311226421002374,40.46847722184729
97.17820827209607,89.0527280739895,25.110399850910163,1,0.5444833723921719,4.152620138957401,81.6779466505636,10.37319896242037,6,380,16.107092453916664,361.43470801776795,24.54923453025909,18.964169586377228
96.24472949421113,59.359245355404866,20.924143850078508,1,1.0013206094625604,3.1169880377247345,18.161396775660265,7.043238078706885,18,775,20.17623378304486,209.59551261720725,10.070472019285251,2.361243824737741
25.178229582536417,67.91023191444896,20.404223152809013,0,1.097067470101798,3.0928673727580307,37.09410081577652,6.971404558658152,18,445,20.950566039998332,337.2224759869431,17.237465926556386,8.821988523517515
49.72485058923854,78.91712386073382,18.558341346455528,0,0.5946476244054787,4.163960279840609,90.19401967491501,11.88814988478919,5,443,20.532424691971176,295.6909018999677,15.443527047994031,47.795158619409115
30.087830981676966,49.84421989290573,22.581499186729236,0,0.6588885047636341,3.480074809389582,80.66935196947392,9.080762004822816,21,705,18.73546578131391,153.33778692654818,15.397815137113268,3.5202681201257082
